HG01071	mean_cvg_less_500
HG01891	mean_cvg_less_500
HG01978	mismatch_HG	H	L0	2
HG03540	mismatch_HG	H	L2	2
HG00741	multiple_NUMTs	KM281521.1	2
HG02257	multiple_NUMTs	KM281532.1	2
HG02257	multiple_NUMTs	KM281533.1	2
HG02572	multiple_NUMTs	KM281521.1	2
HG03540	multiple_NUMTs	KM281521.1	2
